id,name,team,has_data
8b0da182-c5d2-4405-bfe2-2fb2da6ef654,西野真弘,オリックス・バファローズ,True
ce1773fa-6c95-499e-a939-00fdb2cae174,宗佑磨,オリックス・バファローズ,True
ca529c3e-cd85-4293-a58c-f80c7edba248,野口智哉,オリックス・バファローズ,True
2cc52950-1c08-4e3e-83e6-ab0374ff0271,大城滉二,オリックス・バファローズ,True
d38aa611-ead7-4d17-80ba-cbc563567d85,紅林弘太郎,オリックス・バファローズ,True
dacb76ab-d538-45b4-96a2-89750b248558,太田椋,オリックス・バファローズ,True
19209f38-e817-4a2c-8902-788f9254fa15,山足達也,オリックス・バファローズ,True
7426452a-9f92-4f0d-8247-c380e5a9661b,大下誠一郎,オリックス・バファローズ,True
a33bee67-4451-4b31-b3bf-e1e1fdff6e97,ランヘル・ラベロ,オリックス・バファローズ,True
c59fc685-7abb-44a2-b7cc-104102e166b3,宜保翔,オリックス・バファローズ,True
0f49a62c-7107-4a99-baba-9d7e673903d6,中川圭太,オリックス・バファローズ,True
68e985ad-eaba-4c98-9973-d61289b3492d,園部佳太,オリックス・バファローズ,True
16c7778b-20f2-417b-ad16-46f9ce0e7b40,大里昂生,オリックス・バファローズ,False
4e03f7ee-513e-4c62-b414-1b775ab26363,渡部遼人,オリックス・バファローズ,True
b927629f-5b14-40e7-a5c2-a5537152d374,福田周平,オリックス・バファローズ,True
dcd8a82f-0bf8-4066-a7e4-d6c596bce05c,吉田正尚,オリックス・バファローズ,True
b79e543f-743d-42d1-b504-047411250cac,ジョー・マッカーシー,オリックス・バファローズ,True
eccdcd7b-d3bb-449a-bdb6-41bf89729bca,西村凌,オリックス・バファローズ,True
d693ca78-1c2f-4dd9-bd77-309947593fbb,元謙太,オリックス・バファローズ,True
f457a462-8f1a-4cd5-95f2-da45e1f3460a,来田涼斗,オリックス・バファローズ,True
ccf96473-0286-4b02-a1d5-b2766f9fd208,池田陵真,オリックス・バファローズ,True
ac08d623-c8f7-4e56-b580-4bc5a69c7823,佐野皓大,オリックス・バファローズ,True
68224350-a39d-4cc7-af7d-e82e7dbdda57,小田裕也,オリックス・バファローズ,True
bac70a41-51a5-4b55-b769-34be0f84a9d0,T-岡田,オリックス・バファローズ,True
66ef2bfe-fc56-47b5-a4ac-ad3bc8332d65,佐野如一,オリックス・バファローズ,True
af701db6-9c91-474e-8608-33c0b148a2ab,杉本裕太郎,オリックス・バファローズ,True
b0eb2352-69ec-48d3-89ab-ed7e628d5289,平野大和,オリックス・バファローズ,False
bf1a66e6-18d0-4f96-b9f9-cfaa0adaa0bb,山中尭之,オリックス・バファローズ,True
7405f241-e062-4ea4-9b79-9f9ed808e7e6,甲斐拓也,福岡ソフトバンクホークス,True
2cd4d7f5-e809-4345-a355-7745e1079a32,牧原巧汰,福岡ソフトバンクホークス,False
0c68a7d0-0638-4f6c-b43b-2b59e1f529c5,谷川原健太,福岡ソフトバンクホークス,True
ec021812-c40b-4b6d-894d-55bed930594f,海野隆司,福岡ソフトバンクホークス,True
2d3aab77-03f1-4f90-937d-7fe1ae9071d1,九鬼隆平,福岡ソフトバンクホークス,True
ced4270b-19cc-4250-a566-6d0f22128af6,渡邉陸,福岡ソフトバンクホークス,False
de14ff73-3d39-42da-9be9-2c70620acac9,石塚綜一郎,福岡ソフトバンクホークス,False
a5b238a9-2b03-4603-835c-082855d11556,居谷匠真,福岡ソフトバンクホークス,False
cd93ad7b-3673-4906-8abd-b54fd24424fc,加藤晴空,福岡ソフトバンクホークス,False
0524bae3-aec0-43b8-85bd-4cdca1f74830,川瀬晃,福岡ソフトバンクホークス,True
7abe72b0-e43e-4b67-8795-67b9c0c0932f,フレディ・ガルビス,福岡ソフトバンクホークス,True
f8e7ff81-fc58-4828-985c-98e988117052,今宮健太,福岡ソフトバンクホークス,True
b8c4a01e-16c0-4520-99ce-3737b4edc152,周東佑京,福岡ソフトバンクホークス,True
f2556414-0d24-4a26-adb0-d41251c1c772,ジュリスベル・グラシアル,福岡ソフトバンクホークス,True
8b17ea4a-8692-4774-a338-6054f3606a57,増田珠,福岡ソフトバンクホークス,True
5a91f8e4-fd55-40ef-b37f-cb3a7a2c1734,牧原大成,福岡ソフトバンクホークス,True
b04e2197-ff20-497f-97fc-1a2dca40a0a2,井上朋也,福岡ソフトバンクホークス,False
33be789b-b103-434c-9f5b-814d0050447f,川原田純平,福岡ソフトバンクホークス,True
a52488cd-f221-48fb-91fc-45a1807e7330,リチャード,福岡ソフトバンクホークス,True
aa53c73a-32bc-4696-b2ef-aac95bf79cf8,野村大樹,福岡ソフトバンクホークス,True
afd8147f-3441-45b3-bf05-399677f95b22,三森大貴,福岡ソフトバンクホークス,True
3f7a9c52-93d3-4a93-9a7d-de9224b9823b,野村勇,福岡ソフトバンクホークス,True
f96d3ceb-3071-4c70-ad00-1691860a62d9,藤野恵音,福岡ソフトバンクホークス,False
ef30d395-913c-4c83-a6a0-f3d7c8abc47d,緒方理貢,福岡ソフトバンクホークス,False
1f94e4cc-5ce1-4a7f-8287-d719b918af46,伊藤大将,福岡ソフトバンクホークス,False
4c533944-09bd-47bc-b66e-0751f8ec3898,勝連大稀,福岡ソフトバンクホークス,False
c693774f-8f9f-4c2b-aa86-56e280418718,フランケリー・ヘラルディーノ,福岡ソフトバンクホークス,False
7f99a9c4-dffe-47c5-84ab-457ff974f66b,佐久間拓斗,福岡ソフトバンクホークス,False
8ac88feb-cfbf-4cc3-a8a7-e21867b7a906,三代祥貴,福岡ソフトバンクホークス,False
bbd619a6-ff5c-4d6d-b48e-253d6b468829,中村晃,福岡ソフトバンクホークス,True
a1312edb-6d3f-416c-a910-2e13a7944fae,柳田悠岐,福岡ソフトバンクホークス,True
e8325ebb-5830-4012-9449-602d1a366c68,栗原陵矢,福岡ソフトバンクホークス,True
9096812b-6600-4ad1-ad45-0d173215fbaa,佐藤直樹,福岡ソフトバンクホークス,True
3cc897e7-869b-47af-bf5b-e84127debd05,正木智也,福岡ソフトバンクホークス,True
9c1d13ab-5d90-4111-a382-ea333adcf20b,柳町達,福岡ソフトバンクホークス,True
c21fea7c-c8a7-421d-ba8e-e5da9785f3e4,笹川吉康,福岡ソフトバンクホークス,False
325b8d83-e80b-417c-b4f0-b9010449fa2f,上林誠知,福岡ソフトバンクホークス,True
95fd503f-0cd8-4abd-8d75-6d7955872399,アルフレド・デスパイネ,福岡ソフトバンクホークス,True
7aad03f8-32f5-4a2b-8ec8-33496d5a0595,水谷瞬,福岡ソフトバンクホークス,False
4acf9694-facc-4d66-8cb1-489926d8fa74,早真之介,福岡ソフトバンクホークス,False
4ef1f6ea-016b-42b9-973a-81e08f185d69,舟越秀虎,福岡ソフトバンクホークス,False
24483923-3ad3-4207-989c-5d8d53a7f225,川村友斗,福岡ソフトバンクホークス,False
c492b910-6be4-449f-bdb7-b10f38ed75b9,中村宜聖,福岡ソフトバンクホークス,False
8ad2a177-7326-4fb7-92f6-8e0198b43190,マルコ・シモン,福岡ソフトバンクホークス,False
d1f446ff-28e2-4508-9bc9-d6c7227ae6be,山本恵大,福岡ソフトバンクホークス,False
36bb6169-7748-4981-86a5-ae9b84219018,仲田慶介,福岡ソフトバンクホークス,False
80f9ec9c-2e79-46e2-ba23-b780eb5018a7,清水優心,北海道日本ハムファイターズ,True
41b11fd6-2ade-4964-b2a3-fcdc56fcb172,古川裕大,北海道日本ハムファイターズ,True
ceabb4e9-aafd-42d2-9f99-4e846d404928,宇佐見真吾,北海道日本ハムファイターズ,True
f46c23d4-0af2-4cdf-88c0-a6a10a6874dc,郡拓也,北海道日本ハムファイターズ,True
fca5d4e0-a9f4-409a-9688-d281759504f8,田宮裕涼,北海道日本ハムファイターズ,True
d16b4741-47ce-4b25-9ea3-99109a78a2df,梅林優貴,北海道日本ハムファイターズ,True
8e31ccfa-6983-4170-87e4-1f7ae6ad4825,石川亮,北海道日本ハムファイターズ,True
bc413599-8492-4c54-8a6c-b8bc5b911a13,加藤豪将,北海道日本ハムファイターズ,True
b5af8f7c-22c6-4d16-915c-69a48ca081ed,上川畑大悟,北海道日本ハムファイターズ,True
352fbb29-3bd5-4852-86a5-bcd317345b19,レナート・ヌニエス,北海道日本ハムファイターズ,True
ced2898e-46e9-44a8-939e-bbfa0f14e584,アリスメンディ・アルカンタラ,北海道日本ハムファイターズ,True
39ad60ce-1e31-4421-80a2-b087ddefc6fc,中島卓也,北海道日本ハムファイターズ,True
2cfc1a92-2d32-426b-a93f-70600e2a0540,清宮幸太郎,北海道日本ハムファイターズ,True
55d183d9-2974-408c-a324-d42b227b0f48,野村佑希,北海道日本ハムファイターズ,True
f044a25e-47cb-4acc-870d-2f12245f653f,谷内亮太,北海道日本ハムファイターズ,True
7fbf7b1a-c261-4727-9209-bfb0020253f8,石井一成,北海道日本ハムファイターズ,True
abec2a47-50f2-438b-a241-b565b3bb5ad2,有薗直輝,北海道日本ハムファイターズ,True
12a9c656-7d76-40a8-b0d9-11031e33956d,水野達稀,北海道日本ハムファイターズ,True
27c7792f-8e1c-45a8-a214-46d206eb5207,阪口樂,北海道日本ハムファイターズ,True
3e93eb8f-3a7a-4b07-bb38-5c9478dc064e,上野響平,北海道日本ハムファイターズ,True
ea4279b6-c1b0-4e9b-b7e6-60cb477b2c92,山田遥楓,北海道日本ハムファイターズ,True
d466c853-137a-4331-ab92-4e46f18027a3,細川凌平,北海道日本ハムファイターズ,True
8fa41d00-1f92-4385-9365-add838725aa5,王柏融,北海道日本ハムファイターズ,True
e714fff2-1be4-424a-8e49-ecba84dda8dc,近藤健介,北海道日本ハムファイターズ,True
75f8b42c-3da3-411d-8a51-fe1b5b52c067,松本剛,北海道日本ハムファイターズ,True
4871428f-12a2-411c-92cc-68a5a9a71b1c,淺間大基,北海道日本ハムファイターズ,True
c2685f21-ea12-498f-8bc4-27b6e653307d,木村文紀,北海道日本ハムファイターズ,True
c7ad79ca-5168-4dfe-9ad5-003beccec6dc,江越大賀,北海道日本ハムファイターズ,True
5ada381b-49f2-4eec-9f10-3a55f89eb5be,五十幡亮汰,北海道日本ハムファイターズ,True
bb5f4d9f-0a9b-41c8-957d-b4dcbc122a6f,今川優馬,北海道日本ハムファイターズ,True
6098df3b-cf44-4b7b-a955-147e70c36fb8,万波中正,北海道日本ハムファイターズ,True
482b9267-0523-4d74-9029-0691d151ef47,片岡奨人,北海道日本ハムファイターズ,True
6098d0e6-1d83-443c-bfea-9d859d3d08cf,宮田輝星,北海道日本ハムファイターズ,True
151f3aab-fc19-4817-ae04-d17da04dc4bf,阿部和広,北海道日本ハムファイターズ,False
c74ef046-2412-4207-aed9-420d2fa88c75,松川虎生,千葉ロッテマリーンズ,True
b3d6101f-7c2f-4f12-95be-0a9d8cc1459c,田村龍弘,千葉ロッテマリーンズ,True
ba96cbea-5886-4a80-9508-0645ca1b3841,佐藤都志也,千葉ロッテマリーンズ,True
c2bae203-7692-4fec-abac-9420e69444dd,吉田裕太,千葉ロッテマリーンズ,True
9c745fc3-1722-4744-9a7e-d66c8f7ece9d,江村直也,千葉ロッテマリーンズ,True
cfda0028-cbbc-490d-b0da-e02ea3824de0,加藤匠馬,千葉ロッテマリーンズ,True
1006b8cf-fa78-4e6b-9e77-962884e83fb5,植田将太,千葉ロッテマリーンズ,False
2ff26273-7b6f-406c-8dfa-e311da9d34b3,柿沼友哉,千葉ロッテマリーンズ,True
2f742ea0-1de8-47fc-9b06-22a4bdda299b,谷川唯人,千葉ロッテマリーンズ,False
0b9da7d3-137d-4ee4-a5e8-cace410e280d,村山亮介,千葉ロッテマリーンズ,False
9e4420aa-9a0f-4018-9d36-bedfbbe7cfd8,池田来翔,千葉ロッテマリーンズ,True
6ccf8389-2d35-446a-9dba-a20e8eaf3f88,藤岡裕大,千葉ロッテマリーンズ,True
3e32581a-2fe6-4de3-a5b7-49adc915df5c,安田尚憲,千葉ロッテマリーンズ,True
25f52e5b-13fd-47ae-a1b2-89c79fab4be4,中村奨吾,千葉ロッテマリーンズ,True
4ebcf514-ebf3-4eec-bff3-41ab4e4535c1,平沢大河,千葉ロッテマリーンズ,True
5edbd4c7-9b36-49f0-b71c-0f7684d5569b,三木亮,千葉ロッテマリーンズ,True
0846ce08-71c4-4319-986e-1bd232171d86,福田光輝,千葉ロッテマリーンズ,True
e053cac0-6c1e-4c05-a62f-27f9ff327f82,井上晴哉,千葉ロッテマリーンズ,True
af81b543-474d-4d08-a170-12d95a6957a4,ブランドン・レアード,千葉ロッテマリーンズ,True
b44e9c21-56b7-4aaa-8fec-ce63ab226a5d,アデイニー・エチェバリア,千葉ロッテマリーンズ,True
e66087ac-95ab-4c42-8d35-a501d893a036,小川龍成,千葉ロッテマリーンズ,True
187a4941-3e94-46ff-b2a0-f51f6257e6fc,茶谷健太,千葉ロッテマリーンズ,True
da31499a-24f6-41bf-9814-9392c00c3663,西巻賢二,千葉ロッテマリーンズ,True
55e02bec-f131-481c-b217-5a94a391edad,速水将大,千葉ロッテマリーンズ,True
ae8ce321-c5ca-46c4-a4ce-ce2eab0b2bd5,荻野貴司,千葉ロッテマリーンズ,True
e0951b78-26ff-4063-95cd-fb3174648cfb,藤原恭大,千葉ロッテマリーンズ,True
9a9ff04d-f39e-44fa-a3c1-a8df2a8f9b45,角中勝也,千葉ロッテマリーンズ,True
405697db-ec8b-4143-b62d-0c6058ea6bfc,福田秀平,千葉ロッテマリーンズ,True
1f0006bd-bb94-4826-9b47-e8c320e8f4ad,岡大海,千葉ロッテマリーンズ,True
d06951ea-9a5b-4a00-9853-f87526322856,菅野剛士,千葉ロッテマリーンズ,True
54be6ae9-6a53-40ef-bb2a-161ede505faf,髙部瑛斗,千葉ロッテマリーンズ,True
ef47c6ad-6259-4c12-8e9f-243532f6bbb5,山口航輝,千葉ロッテマリーンズ,True
12d7c2ba-15ce-498b-b60c-ed547cfaf349,西川僚祐,千葉ロッテマリーンズ,False
ef5faccf-e56b-412c-9396-f590ff5ba37f,山本大斗,千葉ロッテマリーンズ,True
d127e361-0208-4dcb-a0d9-469f3f2b5ed1,和田康士朗,千葉ロッテマリーンズ,True
fec72778-e831-4a79-9e35-c7c50444a68c,レオネス・マーティン,千葉ロッテマリーンズ,True
ff5b0250-6917-4490-94e0-00ed2c81c3ff,岡田雅利,埼玉西武ライオンズ,True
7bcb17c6-08ee-471b-936d-d4024c072aee,森友哉,埼玉西武ライオンズ,True
7de8d345-d096-4ebf-b47e-851db10fa928,古賀悠斗,埼玉西武ライオンズ,True
cd52e7fa-e1a1-4696-84de-8b334e704ac7,柘植世那,埼玉西武ライオンズ,True
0b29ead3-2bd3-40c1-9417-2361b624a9a1,牧野翔矢,埼玉西武ライオンズ,True
4f126d14-51c0-4c11-a319-7938df38c9eb,中熊大智,埼玉西武ライオンズ,True
4428c565-5420-4d62-aad2-83cee9104559,齊藤誠人,埼玉西武ライオンズ,True
08d80be1-67fc-457f-a1ce-d3d3c20b6389,古市尊,埼玉西武ライオンズ,True
d7919da7-e426-4414-b7fc-cecd1e19a237,山川穂高,埼玉西武ライオンズ,True
80298ba4-1f3c-4321-a609-da43d13cdb12,山野辺翔,埼玉西武ライオンズ,True
1fda9282-9933-4f67-b692-6c5efedcd177,外崎修汰,埼玉西武ライオンズ,True
805486c5-4a95-4a2f-a3fa-121073559710,源田壮亮,埼玉西武ライオンズ,True
11707b35-0603-4925-abf6-6de27e900c55,渡部健人,埼玉西武ライオンズ,True
e68996c4-5098-42a1-a1ab-a2a6d3346a92,平沼翔太,埼玉西武ライオンズ,True
4965b110-ec88-4b99-b759-c12bf73da48f,山村崇嘉,埼玉西武ライオンズ,False
96b50164-d123-4581-86b1-4da6511376d4,ジャンセン・ウィティ,埼玉西武ライオンズ,True
c517e65a-8ad4-4a41-8ce5-e10ccdf25cb4,呉念庭,埼玉西武ライオンズ,True
ffb9f6fc-85ae-4457-9617-1262a4061bf0,ブランドン,埼玉西武ライオンズ,True
b2c8a9a6-4251-4806-a1e0-9094aa1dd603,中山誠吾,埼玉西武ライオンズ,True
7ee1bfe4-7a6d-4627-a1b9-32f8354bd150,川野涼多,埼玉西武ライオンズ,False
1d399137-18a7-4d6f-ae1a-ac95159b3461,佐藤龍世,埼玉西武ライオンズ,True
319111b5-b3ab-455e-9ffb-47532024944d,中村剛也,埼玉西武ライオンズ,True
25bcd11b-0217-45ba-ab2c-2a663e9728a7,滝澤夏央,埼玉西武ライオンズ,True
701506a7-187b-4486-acc7-2b2b154d617e,長谷川信哉,埼玉西武ライオンズ,True
c0c2e529-5107-49f7-96d6-78d2165e80ee,栗山巧,埼玉西武ライオンズ,True
2e408ec6-c1e8-4928-9ab7-02dd65f74c01,金子侑司,埼玉西武ライオンズ,True
adf67165-bec3-47d8-adc6-491b14028353,ブライアン・オグレディ,埼玉西武ライオンズ,True
af8e39a6-7f3a-4cc0-8285-40d421e68c07,若林楽人,埼玉西武ライオンズ,True
90c4acf2-db87-41cb-bc06-368b6fc3e7b4,鈴木将平,埼玉西武ライオンズ,True
f94c2d1d-9b6f-4103-8bba-73264dce1672,西川愛也,埼玉西武ライオンズ,True
d0c3e97e-a164-4d99-8f3a-23ec809b9a9a,愛斗,埼玉西武ライオンズ,True
c71c4f17-6681-47d0-9ca2-2bf6bb894aee,熊代聖人,埼玉西武ライオンズ,True
fa9cb2de-7263-41a0-b221-febf3c5d896b,戸川大輔,埼玉西武ライオンズ,True
13edbd44-fb6d-4ecc-a7bd-de22a7a8bb76,仲三河優太,埼玉西武ライオンズ,False
b263d921-32ee-4c35-8b18-d222df9147db,岸潤一郎,埼玉西武ライオンズ,True
9d108cf6-e06b-45c8-9152-29a5477900b7,川越誠司,埼玉西武ライオンズ,True
0580bc92-405c-4531-b370-b9c8031a6958,高木渉,埼玉西武ライオンズ,True
1701db27-3832-43eb-b5cf-e049744f8d12,ロマー・コドラド,埼玉西武ライオンズ,False
2d33bfc5-b94c-4aa8-923d-1400bec30ed1,ジョセフ,埼玉西武ライオンズ,False
dcaafb03-2161-467c-9af2-64d03f57c454,太田光,東北楽天ゴールデンイーグルス,True
a8678db7-ba2f-436d-910a-b26dd5a587e8,炭谷銀仁朗,東北楽天ゴールデンイーグルス,True
f64ea1fc-f2a8-48e1-bae5-bb7e7e005db1,田中貴也,東北楽天ゴールデンイーグルス,True
754ad818-2420-4ea0-a56d-ba5d2eea1d6e,安田悠馬,東北楽天ゴールデンイーグルス,True
033bcc80-8cce-4f10-9be3-24adbf3bc1cf,堀内謙伍,東北楽天ゴールデンイーグルス,True
a01f958b-1853-419d-910c-45e95ed52cf6,石原彪,東北楽天ゴールデンイーグルス,True
257ccadb-114e-48f6-b005-b1aec98807f8,水上桂,東北楽天ゴールデンイーグルス,False
e0998faf-2e7e-40fb-9470-d1e72eceae04,江川侑斗,東北楽天ゴールデンイーグルス,False
c14ab83d-4bfa-4b01-ae84-fd369977fb17,小深田大翔,東北楽天ゴールデンイーグルス,True
30c8d1ef-eb3f-4b50-8194-fa77a9c4af0d,浅村栄斗,東北楽天ゴールデンイーグルス,True
e69ac1d9-ef1f-41de-92c8-0c368896a568,茂木栄五郎,東北楽天ゴールデンイーグルス,True
ba1ec017-fd4c-4f31-b1b8-1444ea91fde7,鈴木大地,東北楽天ゴールデンイーグルス,True
18dd3103-dda6-45eb-9c5b-530d5052d750,川島慶三,東北楽天ゴールデンイーグルス,True
1d316ba0-5e61-4848-9e56-ad6a93a52d25,黒川史陽,東北楽天ゴールデンイーグルス,True
29e65405-45e2-47eb-a391-c96b903d2024,銀次,東北楽天ゴールデンイーグルス,True
8317d11f-72ca-4fb0-a1be-2d7d7376f91e,山﨑剛,東北楽天ゴールデンイーグルス,True
569c51b6-b50c-4111-8bbe-0851ce68fcdc,伊藤裕季也,東北楽天ゴールデンイーグルス,True
130e12a2-872f-4531-ab61-c69935e00b2a,クリス・ギッテンス,東北楽天ゴールデンイーグルス,True
7202978d-bb6e-4668-9129-a103d7d871bc,渡邊佳明,東北楽天ゴールデンイーグルス,True
f15a4dad-8588-4b27-bb5f-437ad09bb5b2,横尾俊建,東北楽天ゴールデンイーグルス,True
9b2266a8-6fcf-4b67-b008-5fb26fc127a9,入江大樹,東北楽天ゴールデンイーグルス,False
086fb2bf-87cc-4128-a96a-6ffe98f4f307,村林一輝,東北楽天ゴールデンイーグルス,True
0db5ff19-c8b0-484c-8427-77cace0517d5,内田靖人,東北楽天ゴールデンイーグルス,True
1a3d3e08-8122-4b03-a59e-42994c86c767,澤野聖悠,東北楽天ゴールデンイーグルス,False
494bd473-f661-4883-a7a1-f001f63ae728,オコエ瑠偉,東北楽天ゴールデンイーグルス,True
9c964edd-04ca-4637-a68b-d8b74dc713c4,西川遥輝,東北楽天ゴールデンイーグルス,True
f508697d-f6e6-4387-ac9e-b0bd4e637371,辰己涼介,東北楽天ゴールデンイーグルス,True
6b847af6-2aba-471f-8068-8f5c62c082aa,吉野創士,東北楽天ゴールデンイーグルス,False
74353bb6-c8ff-4b10-a65e-f1869cd1fb72,ホセ・マルモレホス,東北楽天ゴールデンイーグルス,True
f40cfc75-a5da-4bbc-9023-f6ee3b5e7673,田中和基,東北楽天ゴールデンイーグルス,True
89bdfa75-b501-42c1-9148-61f41e0c3433,岡島豪郎,東北楽天ゴールデンイーグルス,True
46c757e5-c7ed-4510-b089-4f00407ca670,島内宏明,東北楽天ゴールデンイーグルス,True
8075cf7f-45bd-45df-b798-6dbc36c6db6e,前田銀治,東北楽天ゴールデンイーグルス,False
2505eeaf-ea9e-408a-8c68-15ff894739f8,岩見政暉,東北楽天ゴールデンイーグルス,True
6931fe6e-842c-4f3a-84cf-ac4fed72e049,武藤敦貴,東北楽天ゴールデンイーグルス,True
2261f654-fe82-475a-bfbe-775cc23abaec,小郷裕哉,東北楽天ゴールデンイーグルス,True
a5ab396b-e76a-43cb-babd-a1545fe7afd8,和田恋,東北楽天ゴールデンイーグルス,True
bed05f50-a185-4338-9e2c-4013f8fd646c,柳澤大空,東北楽天ゴールデンイーグルス,False
7902dce8-ccc9-4d5a-9022-28c7c6dbcef7,大河原翔,東北楽天ゴールデンイーグルス,False